864,2882
865,2880
866,2902
867,2903
868,2904
869,2937
870,2939
871,2938
872,2945
873,2954
874,2950
875,2966
876,2967
877,2976
878,2980
879,2982
880,2976
881,2986
882,2997
883,2996
884,2994
885,3004
886,3007
887,3008
888,3016
889,3014
890,3054
891,3078
892,3095
893,3114
894,3115
895,3120
896,3107
897,3109
898,3124
899,3140
900,3144
901,3150
902,3163
903,3165
904,3164
905,3158
906,3172
907,3175
908,3174
909,3184
910,3188
911,3198
912,3193
913,3224
914,3226
915,3227
916,3252
917,3273
918,3280
919,3289
920,3291
921,3290
922,3291
923,3279
924,3281
925,3282
926,3281
927,3298
928,3302
929,3289
930,3304
931,3295
932,3312
933,3314
934,3327
935,3328
936,3337
937,3348
938,3349
939,3340
940,3348
941,3351
942,3350
943,3351
944,3350
945,3345
946,3339
947,3343
948,3344
949,3329
950,3354
951,3356
952,3358
953,3363
954,3365
955,3373
956,3376
957,3383
958,3384
959,3388
960,3389
961,3390
962,3397
963,3398
964,3401
965,3409
966,3411
967,3412
968,3411
969,3418
970,3428
971,3430
972,3432
973,3418
974,3410
975,3418
976,3424
977,3425
978,3426
979,3430
980,3439
981,3441
982,3422
983,3423
984,3425
985,3426
986,3428
987,3429
988,3436
989,3448
990,3447
991,3443
992,3445
993,3468
994,3482
995,3483
996,3499
997,3506
998,3513
999,3518
1000,3523
1001,3524
1002,3525
1003,3529
1004,3532
1005,3529
1006,3565
1007,3577
1008,3576
1009,3577
1010,3576
1011,3539
1012,3557
1013,3554
1014,3563
1015,3562
1016,3564
1017,3565
1018,3586
1019,3583
1020,3590
1021,3589
1022,3580
1023,3581
1024,3574
1025,3599
1026,3597
1027,3609
1028,3610
1029,3611
1030,3614
1031,3613
1032,3611
1033,3612
1034,3611
1035,3598
1036,3596
1037,3597
1038,3585
1039,3568
1040,3569
1041,3550
1042,3561
1043,3563
1044,3551
1045,3552
1046,3555
1047,3553
1048,3554
1049,3553
1050,3552
1051,3555
1052,3557
1053,3560
1054,3585
1055,3591
1056,3604
1057,3609
1058,3640
1059,3641
1060,3645
1061,3644
1062,3643
1063,3646
1064,3644
1065,3664
1066,3653
1067,3660
1068,3667
1069,3664
1070,3665
1071,3668
1072,3670
1073,3649
1074,3640
1075,3639
1076,3647
1077,3654
1078,3650
1079,3648
1080,3654
1081,3651
1082,3652
1083,3653
1084,3654
1085,3655
1086,3671
1087,3660
1088,3671
1089,3675
1090,3679
1091,3680
1092,3681
1093,3686
1094,3690
1095,3691
1096,3693
1097,3695
1098,3698
1099,3697
1100,3699
1101,3708
1102,3712
1103,3714
1104,3712
1105,3711
1106,3716
1107,3731
1108,3732
1109,3736
1110,3753
1111,3755
1112,3756
1113,3767
1114,3747
1115,3746
1116,3733
1117,3711
1118,3722
1119,3718
1120,3721
1121,3722
1122,3723
1123,3724
1124,3727
1125,3731
1126,3732
1127,3741
1128,3743
1129,3750
1130,3751
1131,3738
1132,3741
1133,3739
1134,3740
1135,3756
1136,3755
1137,3751
1138,3750
1139,3755
1140,3757
1141,3773
1142,3778
1143,3781
1144,3782
1145,3768
1146,3772
1147,3766
1148,3770
1149,3778
1150,3792
1151,3798
1152,3801
1153,3803
1154,3801
1155,3812
1156,3833
1157,3873
1158,3868
1159,3865
1160,3866
1161,3906
1162,3910
1163,3897
1164,3907
1165,3910
1166,3898
1167,3914
1168,3917
1169,3908
1170,3912
1171,3920
1172,3934
1173,3930
1174,3934
1175,3935
1176,3937
1177,3942
1178,3943
1179,3948
1180,3964
1181,3978
1182,3985
1183,3986
1184,3993
1185,3995
1186,4014
1187,4021
1188,4024
1189,4025
1190,4024
1191,4027
1192,4028
1193,4043
1194,4047
1195,4049
1196,4036
1197,4039
1198,4038
1199,4037
1200,4045
1201,4040
1202,4041
1203,4043
1204,4035
1205,4046
1206,4063
1207,4054
1208,4055
1209,4064
1210,4067
1211,4060
1212,4061
1213,4062
1214,4069
1215,4070
1216,4063
1217,4064
1218,4077
1219,4065
1220,4074
1221,4076
1222,4078
1223,4091
1224,4100
1225,4104
1226,4105
1227,4106
1228,4107
1229,4115
1230,4110
1231,4112
1232,4113
1233,4114
1234,4115
1235,4092
1236,4093
1237,4107
1238,4109
1239,4108
1240,4112
1241,4143
1242,4144
1243,4145
1244,4146
1245,4145
1246,4144
1247,4126
1248,4130
1249,4134
1250,4149
1251,4151
1252,4161
1253,4162
1254,4160
1255,4146
1256,4170
1257,4188
1258,4196
1259,4194
1260,4193
1261,4196
1262,4197
1263,4198
1264,4200
1265,4205
1266,4218
1267,4228
1268,4216
1269,4224
1270,4226
1271,4241
1272,4245
1273,4247
1274,4251
1275,4245
1276,4244
1277,4266
1278,4259
1279,4262
1280,4269
1281,4270
1282,4275
1283,4281
1284,4298
1285,4305
1286,4309
1287,4311
1288,4325
1289,4328
1290,4346
1291,4347
1292,4357
1293,4360
1294,4359
1295,4357
1296,4391
1297,4396
1298,4391
1299,4397
1300,4395
1301,4405
1302,4410
1303,4412
1304,4433
1305,4420
1306,4421
1307,4422
1308,4423
1309,4431
1310,4437
1311,4447
1312,4451
1313,4458
1314,4457
1315,4458
1316,4456
1317,4455
1318,4458
1319,4460
1320,4431
1321,4432
1322,4431
1323,4441
1324,4444
1325,4436
1326,4408
1327,4406
1328,4414
1329,4415
1330,4413
1331,4422
1332,4449
1333,4430
1334,4428
1335,4397
1336,4395
1337,4396
1338,4398
1339,4396
1340,4399
1341,4406
1342,4413
1343,4422
1344,4421
1345,4429
1346,4431
1347,4430
1348,4462
1349,4460
1350,4480
1351,4482
1352,4486
1353,4484
1354,4483
1355,4497
1356,4493
1357,4496
1358,4506
1359,4504
1360,4497
1361,4498
1362,4503
1363,4513
1364,4525
1365,4533
1366,4547
1367,4560
1368,4561
1369,4563
1370,4562
1371,4572
1372,4571
1373,4575
1374,4557
1375,4561
1376,4562
1377,4550
1378,4552
1379,4543
1380,4537
1381,4534
1382,4542
1383,4561
1384,4563
1385,4562
1386,4583
1387,4582
1388,4591
1389,4592
1390,4597
1391,4601
1392,4599
1393,4600
1394,4610
1395,4601
1396,4612
1397,4630
1398,4616
1399,4619
1400,4623
1401,4624
1402,4636
1403,4638
1404,4645
1405,4651
1406,4655
1407,4660
1408,4659
1409,4658
1410,4657
1411,4658
1412,4661
1413,4670
1414,4665
1415,4656
1416,4664
1417,4666
1418,4667
1419,4669
1420,4696
1421,4701
1422,4712
1423,4711
1424,4719
1425,4679
1426,4680
1427,4686
1428,4684
1429,4685
1430,4689
1431,4682
1432,4686
1433,4688
1434,4687
1435,4688
1436,4687
1437,4693
1438,4672
1439,4670
1440,4667
1441,4673
1442,4643
1443,4644
1444,4653
1445,4668
1446,4669
1447,4672
1448,4685
1449,4663
1450,4665
1451,4672
1452,4696
1453,4698
1454,4701
1455,4699
1456,4687
1457,4690
1458,4687
1459,4684
1460,4685
1461,4687
1462,4689
1463,4685
1464,4692
1465,4690
1466,4696
1467,4702
1468,4703
1469,4704
1470,4717
1471,4718
1472,4719
1473,4711
1474,4717
1475,4719
1476,4726
1477,4722
1478,4736
1479,4735
1480,4739
1481,4748
1482,4741
1483,4738
1484,4736
1485,4737
1486,4736
1487,4740
1488,4748
1489,4749
1490,4757
1491,4760
1492,4768
1493,4754
1494,4756
1495,4772
1496,4773
1497,4775
1498,4770
1499,4766
1500,4769
1501,4762
1502,4771
1503,4773
1504,4775
1505,4776
1506,4778
1507,4782
1508,4770
1509,4763
1510,4765
1511,4764
1512,4765
1513,4764
1514,4777
1515,4780
1516,4786
1517,4797
1518,4803
1519,4812
1520,4811
1521,4818
1522,4823
1523,4820
1524,4821
1525,4831
1526,4834
1527,4862
1528,4865
1529,4856
1530,4857
1531,4863
1532,4860
1533,4861
1534,4858
1535,4846
1536,4848
1537,4852
1538,4853
1539,4854
1540,4856
1541,4832
1542,4833
1543,4832
1544,4830
1545,4826
1546,4833
1547,4851
1548,4852
1549,4855
1550,4856
1551,4857
1552,4852
1553,4854
1554,4860
1555,4863
1556,4887
1557,4878
1558,4879
1559,4880
1560,4893
1561,4888
1562,4891
1563,4892
1564,4896
1565,4897
1566,4900
1567,4905
1568,4903
1569,4909
1570,4927
1571,4942
1572,4946
1573,4952
1574,4970
1575,4971
1576,4987
1577,4990
1578,4991
1579,4990
1580,4989
1581,4988
1582,4989
1583,4995
1584,4996
1585,5004
1586,5003
1587,5005
1588,5009
1589,4997
1590,4981
1591,4977
1592,4979
1593,4982
1594,4984
1595,4994
1596,5005
1597,5009
1598,5008
1599,5036
1600,5034
1601,5033
1602,5030
1603,5032
1604,5034
1605,5030
1606,5031
1607,5034
1608,5070
1609,5072
1610,5071
1611,5073
1612,5077
1613,5078
1614,5070
1615,5084
1616,5085
1617,5091
1618,5071
1619,5080
1620,5075
1621,5070
1622,5067
1623,5072
1624,5075
1625,5082
1626,5085
1627,5091
1628,5104
1629,5120
1630,5123
1631,5122
1632,5105
1633,5120
1634,5128
1635,5116
1636,5118
1637,5122
1638,5120
1639,5140
1640,5142
1641,5145
1642,5148
1643,5152
1644,5153
1645,5154
1646,5157
1647,5172
1648,5179
1649,5177
1650,5185
1651,5191
1652,5200
1653,5201
1654,5207
1655,5205
1656,5206
1657,5198
1658,5205
1659,5186
1660,5188
1661,5197
1662,5194
1663,5203
1664,5204
1665,5205
1666,5208
1667,5214
1668,5220
1669,5219
1670,5224
1671,5227
1672,5241
1673,5233
1674,5253
1675,5283
1676,5287
1677,5291
1678,5289
1679,5296
1680,5297
1681,5294
1682,5288
1683,5289
1684,5290
1685,5278
1686,5290
1687,5288
1688,5294
1689,5295
1690,5294
1691,5292
1692,5289
1693,5299
1694,5283
1695,5285
1696,5290
1697,5289
1698,5291
1699,5302
1700,5304
1701,5305
1702,5315
1703,5316
1704,5323
1705,5337
1706,5341
1707,5345
1708,5346
1709,5358
1710,5361
1711,5367
1712,5348
1713,5354
1714,5344
1715,5339
1716,5342
1717,5341
1718,5354
1719,5356
1720,5355
1721,5354
1722,5355
1723,5356
1724,5342
1725,5348
1726,5350
1727,5351
1728,5355
1729,5378
1730,5380
1731,5404
1732,5405
1733,5407
1734,5417
1735,5419
1736,5411
1737,5412
1738,5413
1739,5416
1740,5420
1741,5391
1742,5377
1743,5386
1744,5387
1745,5390
1746,5383
1747,5385
1748,5384
1749,5390
1750,5389
1751,5390
1752,5409
1753,5414
1754,5424
1755,5427
1756,5428
1757,5430
1758,5443
1759,5435
1760,5430
1761,5427
1762,5428
1763,5422
1764,5452
1765,5460
1766,5464
1767,5465
1768,5472
1769,5473
1770,5481
1771,5480
1772,5481
1773,5482
1774,5483
1775,5493
1776,5495
1777,5492
1778,5501
1779,5517
1780,5519
1781,5527
1782,5532
1783,5529
1784,5532
1785,5542
1786,5532
1787,5550
1788,5551
1789,5560
1790,5543
1791,5549
1792,5555
1793,5554
1794,5555
1795,5552
1796,5562
1797,5563
1798,5564
1799,5566
1800,5568
1801,5571
1802,5549
1803,5556
1804,5557
1805,5563
1806,5564
1807,5567
1808,5563
1809,5570
1810,5559
1811,5580
1812,5585
1813,5568
1814,5569
1815,5562
1816,5578
1817,5579
1818,5565
1819,5567
1820,5583
1821,5584
1822,5592
1823,5590
1824,5593
1825,5595
1826,5594
1827,5597
1828,5582
1829,5588
1830,5594
1831,5596
1832,5598
1833,5597
1834,5595
1835,5605
1836,5593
1837,5590
1838,5599
1839,5603
1840,5597
1841,5632
1842,5621
1843,5624
1844,5628
1845,5634
1846,5662
1847,5663
1848,5666
1849,5674
1850,5678
1851,5677
1852,5678
1853,5679
1854,5680
1855,5681
1856,5687
1857,5690
1858,5685
1859,5684
1860,5683
1861,5689
1862,5690
1863,5691
1864,5689
1865,5694
1866,5698
1867,5701
1868,5698
1869,5733
1870,5757
1871,5767
1872,5794
1873,5812
1874,5804
1875,5802
1876,5810
1877,5826
1878,5856
1879,5855
1880,5860
1881,5861
1882,5846
1883,5865
1884,5885
1885,5874
1886,5883
1887,5888
1888,5892
1889,5894
1890,5877
1891,5840
1892,5841
1893,5814
1894,5815
1895,5818
1896,5821
1897,5822
1898,5819
1899,5818
1900,5842
1901,5849
1902,5850
1903,5851
1904,5854
1905,5856
1906,5854
1907,5851
1908,5864
1909,5866
1910,5867
1911,5871
1912,5874
1913,5879
1914,5888
1915,5886
1916,5890
1917,5894
1918,5889
1919,5875
1920,5863
1921,5847
1922,5857
1923,5853
1924,5858
1925,5859
1926,5862
1927,5867
1928,5862
1929,5866
1930,5874
1931,5875
1932,5894
1933,5897
1934,5877
1935,5886
1936,5887
1937,5891
1938,5881
1939,5886
1940,5885
1941,5886
1942,5887
1943,5888
1944,5892
1945,5891
1946,5903
1947,5902
1948,5901
1949,5902
1950,5903
1951,5908
1952,5905
1953,5912
1954,5914
1955,5920
1956,5927
1957,5916
1958,5917
1959,5918
1960,5921
1961,5931
1962,5939
1963,5942
1964,5943
1965,5949
1966,5962
1967,5990
1968,5985
1969,5982
1970,5980
1971,5979
1972,5990
1973,5995
1974,6012
1975,6029
1976,6038
1977,6050
1978,6051
1979,6057
1980,6052
1981,6061
1982,6060
1983,6050
1984,6058
1985,6059
1986,6060
1987,6064
1988,6065
1989,6092
1990,6091
1991,6090
1992,6089
1993,6085
1994,6101
1995,6107
1996,6110
1997,6109
1998,6120
1999,6117
2000,6110
